,Title,URL,Views,Likes,Dislikes,Score
57,GusGus Live FACT Barcelona 2015 Full YouTube,https://www.youtube.com/watch?v=BUlQx_iU63M,317078,1968,60,166.18343815513626
58,Of Monsters and Men Little Talks Live on KEXP YouTube,https://www.youtube.com/watch?v=GZ-kXZsUa_w,8414110,51131,896,167.49497362396735
59,The Temper Trap Sweet Disposition Live on KEXP YouTube,https://www.youtube.com/watch?v=0Vkqx4nRLdc,2828230,16902,251,169.85346225451926
60,Macklemore amp Ryan Lewis Can 39 t Hold Us Live on KEXP YouTube,https://www.youtube.com/watch?v=bgjwAZ9TR3U&amp;list=PL5319409EDB2C71FC,34154251,207477,7771,171.02265830771233
61,Macklemore amp Ryan Lewis Can 39 t Hold Us Live on KEXP YouTube,https://www.youtube.com/watch?v=bgjwAZ9TR3U,34154251,207477,7771,171.02265830771233
62,Of Monsters and Men Little Talks at Reading Festival 2012 YouTube,https://www.youtube.com/watch?v=IvLzl-EVOjE,241172,1405,16,173.62994960403168
63,The Lumineers Full Performance Live on KEXP YouTube,https://www.youtube.com/watch?v=353lHGbvu8o,3697981,21879,852,175.86821705426357
64,Gusgus Over Official Video HD YouTube,https://www.youtube.com/watch?v=K703vlIgens,11589051,68399,2645,176.24860844967606
65,The Tallest Man On Earth Where Do My Bluebird Fly Live on KEXP YouTube,https://www.youtube.com/watch?v=zG2ccH8jlCA,3138630,17814,201,178.1996252767842
66,The Tallest Man On Earth Where Do My Bluebird Fly Live on KEXP YouTube,https://www.youtube.com/watch?v=zG2ccH8jlCA&amp;list=RDzG2ccH8jlCA,3138630,17814,201,178.1996252767842
67,Of Monsters and Men live acoustic at The Lowlands Festival 2012 YouTube,https://www.youtube.com/watch?v=gaE2hL9RLWk,1578690,8799,169,182.93047508690614
68,Florence and the Machine Drumming Song Live on KEXP YouTube,https://www.youtube.com/watch?v=omkRbY4uZ6E,3222653,16990,185,191.76750966974114
69,Florence and the Machine Cosmic Love Live on KEXP YouTube,https://www.youtube.com/watch?v=_gMq3hRLDD0,28280655,148735,2718,193.6805645917941
70,Alex amp Sierra Speak Loudly with quot Little Talks quot THE X FACTOR USA 2013 YouTube,https://www.youtube.com/watch?v=jjRhT--rOLA,10291949,54474,2251,197.07693927962774
71,Bomba Est xc3 xa9reo Pa xcc x81jaros Live on KEXP YouTube,https://www.youtube.com/watch?v=Jm1PSipkwOE,1129533,5787,178,201.37867712604742
72,The Tallest Man On Earth Love Is All Later with Jools Holland YouTube,https://www.youtube.com/watch?v=ltV7dNxuYeY,2496921,12564,192,201.82032007759457
73,Of Monsters and Men Love Love Love Live on KEXP YouTube,https://www.youtube.com/watch?v=3IhI87arSAE,4284748,20930,360,208.30082644628098
74,Of Monsters and Men Dirty Paws Live on KEXP YouTube,https://www.youtube.com/watch?v=imgImaBleNw,2608177,12683,235,209.52578727506426
75,Of Monsters and Men Little Talks Live on KEXP YouTube,https://www.youtube.com/watch?v=8Dw8qdmT_aY,8248433,39618,675,211.8078473666641
76,Of Monsters and Men Little Talks Live on KEXP YouTube,https://www.youtube.com/watch?v=8Dw8qdmT_aY&amp;list=RD8Dw8qdmT_aY,8248438,39618,675,211.80797575944328
77,Vive a tu manera Herencia de Timbiqu xc3 xad Video Oficial YouTube,https://www.youtube.com/watch?v=L8ETsl5TQmQ,4854707,23611,762,212.46912337520243
78,Gus Gus Arabian Horse Live on KEXP YouTube,https://www.youtube.com/watch?v=Jak5ZUPSFF8,5502022,26579,718,212.753644483972
79,Gus Gus Arabian Horse Live on KEXP YouTube,https://www.youtube.com/watch?v=Jak5ZUPSFF8&amp;list=RDJak5ZUPSFF8,5502032,26579,718,212.75403116662156
80,The Tallest Man On Earth Where Do My Bluebirds Fly YouTube,https://www.youtube.com/watch?v=8Giuw53r2BQ,393643,1859,31,215.34080962800874
81,Perota Chingo La Complicidad soy el verbo acoustic YouTube,https://www.youtube.com/watch?v=v2XxAkmI5YI,4179651,18968,754,229.47463489623365
82,Gus Gus Within You YouTube,https://www.youtube.com/watch?v=gRzupZkTGeg,1246533,5400,80,234.31071428571428
83,The Tallest Man On Earth The Gardener Live on KEXP YouTube,https://www.youtube.com/watch?v=Wa3lyo_Eowc,2400811,10368,142,234.77518091140232
84,Bomba Est xc3 xa9reo Bailar Conmigo Live on KEXP YouTube,https://www.youtube.com/watch?v=jR3WTRDV1bA,1362009,5859,156,238.8232509205681
85,Gus Gus Arabian Horse YouTube,https://www.youtube.com/watch?v=fD0Vl4l7F8o,2067449,8859,238,239.8154506437768
86,Video Clip quot Fuego quot Bomba Estereo YouTube,https://www.youtube.com/watch?v=09Ipahbv2gI,1430196,6138,192,240.53077699293644
87,GusGus Add This Song Official Video 39 24 7 39 Album YouTube,https://www.youtube.com/watch?v=9APOIBBpls8,1461074,6202,143,241.1411123947846
88,Florence and the Machine Rabbit Heart Live on KEXP YouTube,https://www.youtube.com/watch?v=k_dH6wp-qvQ,5187269,21812,325,241.41429701680084
89,The Tallest Man On Earth The Wild Hunt Live YouTube,https://www.youtube.com/watch?v=fJfhaayOAy0,1805638,7498,120,244.73271889400922
90,Natalia Lafourcade T xc3 xba s xc3 xad sabes quererme en manos de Los Macorinos YouTube,https://www.youtube.com/watch?v=ABLT6hdgEek,86780269,362532,17238,251.32284082549944
91,The Tallest Man On Earth I Won 39 t Be Found Live on KEXP YouTube,https://www.youtube.com/watch?v=sWaZJOU4GY8,886896,3482,38,257.5191637630662
92,The Tallest Man On Earth Honey Won 39 t You Let Me In Live on KEXP YouTube,https://www.youtube.com/watch?v=G5zYY_LsUfQ,741801,2901,28,258.1973546815176
93,Bomba Est xc3 xa9reo El Alma y el Cuerpo Live on KEXP YouTube,https://www.youtube.com/watch?v=H6SZuAcqeW8,12621120,50680,2673,262.9016601745579
94,Bomba Est xc3 xa9reo El Alma y el Cuerpo Live on KEXP YouTube,https://www.youtube.com/watch?v=H6SZuAcqeW8&amp;list=RDH6SZuAcqeW8,12621151,50680,2673,262.9023059137209
95,Julieta Venegas y Mala Rodriguez Eres Para Mi MTV Unplugged YouTube,https://www.youtube.com/watch?v=UAN3yO1ocyE,10547687,38749,1679,284.5343134610197
96,The Tallest Man On Earth performs Roxanne at the Polar Music Prize Ceremony 2017 YouTube,https://www.youtube.com/watch?v=OR1R2XvNQJc,665210,2566,411,308.68213457076564
97,Bomba Estereo Pa 39 Respirar YouTube,https://www.youtube.com/watch?v=u6h_kHYHBaQ,15182946,44268,1888,358.2573383671543
98,Calle 13 La Perla Long Version ft Rub xc3 xa9n Blades La Chilinga YouTube,https://www.youtube.com/watch?v=B0cVKmkYamU,44534576,126344,6655,372.08578900316655
99,Bob Marley exitos YouTube,https://www.youtube.com/watch?v=U7vFCWEERNA,30264607,69413,8303,495.2480281459663
