,Title,URL,Views,Likes,Dislikes,Score
157,Michio Kaku on the Evolution of Intelligence YouTube,https://www.youtube.com/watch?v=bu7VulZUUdE,430436,7991,235,55.497163486333164
158,Trick Yourself into Finding Motivation to Exercise By Using Psychology Alexander Heyne YouTube,https://www.youtube.com/watch?v=HSbmO7nn_4M,364704,6754,194,55.59512195121951
159,How America Got Divorced from Reality Christian Utopias Anti Elitism Media Circus Kurt Andersen YouT,https://www.youtube.com/watch?v=XirnEfkdQJM,444849,9289,1344,55.991063561988675
160,Six Ways to Get People to Say xe2 x80 x9cYes xe2 x80 x9d YouTube,https://www.youtube.com/watch?v=-WIarunfdS8,94488,1727,59,56.64748201438849
161,Asperger 39 s not what you think it is Krister Palo TEDxYouth ISH YouTube,https://www.youtube.com/watch?v=inxIM1aGvZY,564770,10315,371,56.795052292839905
162,The Alpha Female 9 Ways You Can Tell Who is Alpha YouTube,https://www.youtube.com/watch?v=HQQ1ytxdLik,178541,3445,324,57.206344120474206
163,William Ackman Everything You Need to Know About Finance and Investing in Under an Hour YouTube,https://www.youtube.com/watch?v=WEDIj9JBTC8,2478800,43960,698,57.29739725394111
164,Michio Kaku The Universe in a Nutshell Full Presentation YouTube,https://www.youtube.com/watch?v=0NbBjNiw4tk,7948264,140918,2645,57.48240075792093
165,Why Smart People Believe Stupid Things with Dr Michael Shermer YouTube,https://www.youtube.com/watch?v=jLEQCipy6NM,162708,2964,182,58.48598130841121
166,An Unstoppable Mind MOST Powerful Motivation The Lone Survivor NAVY SEAL YouTube,https://www.youtube.com/watch?v=ox4nOkTKhoM,144405,2524,64,58.701219512195124
167,The first 20 hours how to learn anything Josh Kaufman TEDxCSU YouTube,https://www.youtube.com/watch?v=5MgBikgcWnY,10107480,175405,3916,58.93952381785421
168,Michio Kaku A Black Hole in Our Own Backyard YouTube,https://www.youtube.com/watch?v=Vxp3seoRNgY,240598,4104,38,59.17314313821938
169,Steven Pinker Linguistics as a Window to Understanding the Brain YouTube,https://www.youtube.com/watch?v=Q-B_ONJIEcE,979973,16879,330,59.2164481237537
170,You xe2 x80 x99re Wired for Anxiety And You xe2 x80 x99re Wired to Handle It YouTube,https://www.youtube.com/watch?v=mUv37ttgQVE,77867,1356,82,61.12009419152276
171,How Is Life Different for Billionaires YouTube,https://www.youtube.com/watch?v=KubpfTu4uLs,894725,15265,675,61.324537354352294
172,Why Loneliness Can Be Deadly YouTube,https://www.youtube.com/watch?v=es9RS-wnq94,91836,1688,192,61.38770053475936
173,Elon Musk 39 I Don 39 t Give A Damn About Your Degree 39 YouTube,https://www.youtube.com/watch?v=CQbKctnnA-Y,1906941,30886,1113,64.04934000604575
174,I Tried The Navy Seal Body of Armor Workout YouTube,https://www.youtube.com/watch?v=gVe3vm2I6Pc,1189286,19291,739,64.10554118154377
175,Michio Kaku Can We Resurrect the Dinosaurs Neanderthal Man YouTube,https://www.youtube.com/watch?v=8c-EWSmOgDc,810997,12761,162,64.36994999603144
176,Jordan Peterson Why women reject men YouTube,https://www.youtube.com/watch?v=JVKfH5XSdM4,471112,7589,376,65.31429363648967
177,Can VR help create empathy around climate change Jeremy Bailenson YouTube,https://www.youtube.com/watch?v=zJCD3R3LlSs,1438,22,0,65.36363636363636
178,I Decided to Sleep for 4 Hours a Day See What Happened YouTube,https://www.youtube.com/watch?v=lbFzL-0pEeU,4848878,85927,12231,65.79567412071212
179,Whole Foods 39 John Mackey Why Intellectuals Hate Capitalism YouTube,https://www.youtube.com/watch?v=_rYPp4ofXAs,197781,3889,926,66.75025312183598
180,Sam Harris The Self is an Illusion YouTube,https://www.youtube.com/watch?v=fajfkO_X0l0,1229847,19414,1215,67.57772405077202
181,What is human nature YouTube,https://www.youtube.com/watch?v=rXXGTs-xKYY,13525,199,0,67.96482412060301
182,TAKE IT TO THE LIMITS Milton Friedman on Libertarianism YouTube,https://www.youtube.com/watch?v=JSumJxQ5oy4,207227,3043,73,69.77340067340067
183,Bill Nye on the Remarkable Efficiency of SpaceX YouTube,https://www.youtube.com/watch?v=cos2CBkg8kY,768230,11455,546,70.42167018058484
